target_drug,target_group,target_role,pt,a,b,c,d,expected,n_drug,n_event,N,prr,ror,ror_ci_lower,ror_ci_upper,chi2,pval,pval_adj,fdr_sig,ebgm,eb05,eb95,ic,ic025,criteria_met,is_signal,signal_strength,n_cases,death_rate,serious_rate,median_age,gt_severity,pt_severity,llm_severity,llm_reasoning,final_severity,calib_source
pembrolizumab,trending,study,BLOOD CREATINE DECREASED,10,15232,28,1394017,0.4109851293597401,15242,38,1409287,33.6939,33.7164,16.6138,68.425,203.2085,4.16573062396907e-46,2.84333765402794e-45,1,20.0768,11.6462,32.7476,3.5268,2.6326,4,1,Strong,10,0.0,0.1,,,,MILD,"Lab abnormality, typically asymptomatic requiring monitoring only",MILD,llm_only
pembrolizumab,trending,study,BLOOD CREATINE PHOSPHOKINASE ABNORMAL,6,15236,32,1394013,0.4109851293597401,15242,38,1409287,18.291,18.2983,7.8814,42.4834,63.7053,1.4449391731915071e-15,5.477474377942619e-15,1,12.0918,5.9471,22.4581,2.8349,1.6805,4,1,Moderate,6,0.0,0.8333333333333334,75.0,,,MODERATE,"May indicate muscle damage, requires medical evaluation",MODERATE,llm_only
pembrolizumab,trending,study,BLOOD FOLATE DECREASED,9,15233,57,1393988,0.7138162773090222,15242,66,1409287,15.1099,15.1187,7.6089,30.0407,85.863,1.9284769260581568e-20,8.41071397379001e-20,1,11.2653,6.3382,18.8324,2.9684,2.0258,4,1,Moderate,9,0.0,0.0,,,,MILD,"Vitamin deficiency, easily correctable with supplementation",MILD,llm_only
pembrolizumab,trending,study,BLOOD LACTATE DEHYDROGENASE ABNORMAL,7,15235,57,1393988,0.6921854810269307,15242,64,1409287,11.9289,11.9343,5.5751,25.5469,49.2658,2.235279348094925e-12,7.537807586739859e-12,1,9.0205,4.685,16.0633,2.6533,1.5845,4,1,Moderate,7,0.42857142857142855,0.7142857142857143,69.0,,,MODERATE,"May indicate tissue damage, requires medical evaluation",MODERATE,llm_only
pembrolizumab,trending,study,BLOOD THYROID STIMULATING HORMONE ABNORMAL,17,15225,99,1393946,1.2545861843613118,15242,116,1409287,16.085,16.1024,9.6857,26.77,187.2994,1.2354926899878012e-42,8.067072676989847e-42,1,12.6832,8.3839,18.566,3.3182,2.6323,4,1,Strong,19,0.3181818181818182,0.6818181818181818,69.0,,,MODERATE,Thyroid dysfunction requiring medical evaluation and treatment,MODERATE,llm_only
pembrolizumab,trending,study,BLOOD THYROID STIMULATING HORMONE DECREASED,23,15219,198,1393847,2.39020298917112,15242,221,1409287,10.8271,10.8423,7.068,16.6321,171.069,4.3220265709270275e-39,2.6796928087925037e-38,1,9.2943,6.5215,12.9263,3.0234,2.4338,4,1,Moderate,24,0.08333333333333333,0.3333333333333333,61.5,MILD,MILD,MODERATE,"Hyperthyroidism risk, requires medical monitoring and treatment",MODERATE,conservative
pembrolizumab,trending,study,BLOOD THYROID STIMULATING HORMONE INCREASED,75,15167,530,1393515,6.543315875332704,15242,605,1409287,13.0157,13.0755,10.2689,16.6492,713.7985,2.986618667135165e-157,4.454259387284498e-156,1,11.3143,9.3232,13.6272,3.4221,3.0956,4,1,Strong,82,0.16666666666666666,0.5476190476190477,64.0,MODERATE,MODERATE,MODERATE,"Hypothyroidism risk, requires medical monitoring and treatment",MODERATE,consensus
pembrolizumab,trending,study,BLOOD UREA DECREASED,11,15231,55,1393990,0.7138162773090222,15242,66,1409287,18.9501,18.9637,10.0471,35.7933,135.6386,2.393632138189468e-31,1.3168994419356452e-30,1,13.7536,8.1902,21.9606,3.244,2.3914,4,1,Strong,11,0.0,0.09090909090909091,48.5,MILD,MILD,MILD,"Lab abnormality, typically asymptomatic requiring monitoring only",MILD,consensus
pembrolizumab,trending,study,BONE METABOLISM DISORDER,3,15239,8,1394037,0.1189693795515037,15242,11,1409287,37.6579,37.6663,10.8466,130.8012,48.1749,3.8984714950628656e-12,1.3003721065621272e-11,1,14.6692,5.3178,34.0433,2.4994,0.8669,4,1,Moderate,3,0.0,1.0,66.0,,,MODERATE,Metabolic condition requiring medical evaluation and treatment,MODERATE,llm_only
pembrolizumab,trending,study,BRCA1 GENE MUTATION,5,15237,7,1394038,0.1297847776925495,15242,12,1409287,67.0669,67.0907,22.323,201.6379,148.7676,3.223655822866115e-34,1.8617432806294125e-33,1,23.0378,10.5616,45.125,3.1265,1.8619,4,1,Strong,5,0.0,0.0,46.0,,,MILD,"Genetic finding, not an adverse event per se",MILD,llm_only
pembrolizumab,trending,study,BREAST CANCER RECURRENT,17,15225,177,1393868,2.0981872393628835,15242,194,1409287,9.0167,9.0259,5.5221,14.7529,99.9476,1.5648011995017526e-23,7.369354307998356e-23,1,7.7926,5.1511,11.4071,2.7518,2.066,4,1,Moderate,17,0.058823529411764705,0.35294117647058826,46.0,MILD,MILD,SEVERE,Life-threatening condition requiring urgent oncological intervention,SEVERE,conservative
pembrolizumab,trending,study,BREAST CONSERVING SURGERY,12,15230,58,1393987,0.7570778698732054,15242,70,1409287,19.5416,19.5568,10.6162,36.027,154.1163,2.1843201331380509e-35,1.2866901742726139e-34,1,14.2315,8.6704,22.3025,3.3138,2.4975,4,1,Strong,12,0.0,0.5,41.0,,,MODERATE,"Surgical procedure, not adverse event but medical intervention",MODERATE,llm_only
pembrolizumab,trending,study,BREAST NECROSIS,4,15238,6,1394039,0.10815398141045791,15242,10,1409287,63.3149,63.3333,19.0363,210.7085,107.5364,3.3961103684627876e-25,1.6586962892326528e-24,1,20.5112,8.5483,43.1017,2.8874,1.4736,4,1,Strong,4,0.0,0.0,53.0,,,SEVERE,Tissue death requiring urgent medical or surgical intervention,SEVERE,llm_only
pembrolizumab,trending,study,BREAST TUMOUR EXCISION,3,15239,4,1394041,0.07570778698732054,15242,7,1409287,71.1315,71.1476,17.5979,287.6469,78.4791,8.0847796856814e-19,3.3916524563083235e-18,1,18.5077,6.7093,42.9516,2.6039,0.9714,4,1,Moderate,3,0.0,0.6666666666666666,46.0,,,MODERATE,"Surgical procedure, medical intervention rather than adverse event",MODERATE,llm_only
pembrolizumab,trending,study,BRONCHOGRAM ABNORMAL,5,15237,1,1394044,0.06489238884627475,15242,6,1409287,335.3344,335.4551,55.1468,2040.5569,306.4355,1.3053989423601969e-68,1.1306303229484969e-67,1,32.7135,14.9974,64.077,3.2834,2.0188,4,1,Strong,5,0.0,0.0,69.0,,,MILD,"Imaging abnormality, typically requires follow-up monitoring only",MILD,llm_only
pembrolizumab,trending,study,BRONCHOSTENOSIS,5,15237,35,1394010,0.43261592564183166,15242,40,1409287,14.1691,14.1738,5.7725,34.8027,38.6601,5.04418612342272e-10,1.5277565774226925e-09,1,9.6787,4.4372,18.958,2.5601,1.2955,4,1,Moderate,5,0.0,0.6,68.0,,,SEVERE,"Airway narrowing, potentially life-threatening respiratory compromise",SEVERE,llm_only
pembrolizumab,trending,study,C-REACTIVE PROTEIN DECREASED,11,15231,43,1394002,0.5840314996164727,15242,54,1409287,24.1777,24.1952,12.6298,46.3512,170.2054,6.672801738921075e-39,4.130248663411072e-38,1,16.4033,9.7681,26.1916,3.4072,2.5546,4,1,Strong,11,0.0,0.09090909090909091,63.0,,,MILD,"Lab abnormality, typically asymptomatic requiring monitoring only",MILD,llm_only
pembrolizumab,trending,study,CAMPYLOBACTER INFECTION,8,15234,83,1393962,0.984201230835167,15242,91,1409287,9.3098,9.3144,4.5984,18.8668,43.6116,4.00456235847291e-11,1.2787896684883184e-10,1,7.498,4.0687,12.9008,2.5178,1.518,4,1,Moderate,8,0.0,0.75,73.0,SEVERE,SEVERE,MODERATE,Bacterial infection requiring antibiotic treatment and monitoring,SEVERE,conservative
pembrolizumab,trending,study,CANCER FATIGUE,6,15236,41,1394004,0.5083237126291522,15242,47,1409287,14.3243,14.3299,6.2677,32.7629,49.5552,1.9286393244580757e-12,6.5261367368104186e-12,1,10.1234,4.9789,18.8021,2.6885,1.5341,4,1,Moderate,6,0.16666666666666666,0.16666666666666666,52.0,,,MODERATE,Debilitating symptom requiring medical management and intervention,MODERATE,llm_only
pembrolizumab,trending,study,CANCER PAIN,19,15223,256,1393789,2.9742344887875927,15242,275,1409287,6.9527,6.9603,4.3909,11.0333,81.948,1.3971611647963986e-19,5.959550948741145e-19,1,6.2172,4.2056,8.9238,2.4887,1.84,4,1,Moderate,22,0.13636363636363635,0.6818181818181818,64.0,MODERATE,MILD,MODERATE,Symptom requiring medical management and pain control,MODERATE,consensus
pembrolizumab,trending,study,CANCER SURGERY,11,15231,76,1393969,0.9409396382709838,15242,87,1409287,13.7481,13.7577,7.4002,25.5772,98.1789,3.8224363363476877e-23,1.780825519934567e-22,1,10.7224,6.3851,17.1208,2.9966,2.144,4,1,Moderate,11,0.0,0.18181818181818182,68.0,,,MODERATE,"Surgical procedure, medical intervention rather than adverse event",MODERATE,llm_only
pembrolizumab,trending,study,CARDIAC DYSFUNCTION,35,15207,467,1393578,5.429329866804987,15242,502,1409287,6.9447,6.9586,4.945,9.792,157.4132,4.1577068833696815e-36,2.4738272097500123e-35,1,6.3504,4.7727,8.3146,2.5819,2.1039,4,1,Moderate,38,0.15789473684210525,0.5526315789473685,69.0,MODERATE,MODERATE,SEVERE,"Heart function impairment, potentially life-threatening condition",SEVERE,conservative
pembrolizumab,trending,study,CARDIAC IMAGING PROCEDURE ABNORMAL,5,15237,2,1394043,0.07570778698732054,15242,7,1409287,201.2006,201.2729,45.13,897.6464,261.3797,8.585710021342446e-59,6.74330259929718e-58,1,30.5734,14.0163,59.8851,3.256,1.9914,4,1,Strong,5,0.0,0.0,41.0,,,MODERATE,Abnormal heart imaging requiring medical evaluation and follow-up,MODERATE,llm_only
pembrolizumab,trending,study,CARDIAC TAMPONADE,26,15216,260,1393785,3.093203868339096,15242,286,1409287,9.3035,9.3179,6.2462,13.9002,164.1201,1.4240485717086456e-37,8.66531205969576e-37,1,8.1839,5.868,11.1695,2.8826,2.3281,4,1,Moderate,27,0.2222222222222222,0.7777777777777778,58.0,SEVERE,SEVERE,FATAL,Life-threatening emergency causing immediate cardiac compression and death,FATAL,conservative
pembrolizumab,trending,study,CARDIOMYOPATHY,49,15193,778,1393267,8.944334262644869,15242,827,1409287,5.815,5.8307,4.3728,7.7748,176.9485,2.247559194159927e-40,1.4246453852109551e-39,1,5.4292,4.2688,6.8258,2.3899,1.986,4,1,Moderate,52,0.11538461538461539,0.6153846153846154,64.5,MODERATE,MODERATE,SEVERE,Life-threatening heart muscle disease requiring hospitalization and urgent intervention,SEVERE,conservative
pembrolizumab,trending,study,CATHETER SITE DEHISCENCE,3,15239,4,1394041,0.07570778698732054,15242,7,1409287,71.1315,71.1476,17.5979,287.6469,78.4791,8.0847796856814e-19,3.3916524563083235e-18,1,18.5077,6.7093,42.9516,2.6039,0.9714,4,1,Moderate,3,0.0,0.0,38.0,,,MODERATE,Wound separation requiring medical attention but not immediately life-threatening,MODERATE,llm_only
pembrolizumab,trending,study,CENTRAL HYPOTHYROIDISM,7,15235,69,1393976,0.8219702587194802,15242,76,1409287,9.8692,9.8736,4.6477,20.9754,39.6538,3.0320729750673624e-10,9.297936877805321e-10,1,7.7362,4.018,13.7764,2.5042,1.4354,4,1,Moderate,7,0.0,0.42857142857142855,64.0,,,MODERATE,Endocrine disorder requiring hormone replacement and monitoring,MODERATE,llm_only
pembrolizumab,trending,study,CENTRAL VENOUS CATHETERISATION,19,15223,230,1393815,2.693034137120402,15242,249,1409287,7.737,7.7456,4.8773,12.3006,93.8112,3.471069710355683e-22,1.5811698032040248e-21,1,6.8455,4.6306,9.8256,2.6105,1.9618,4,1,Moderate,19,0.09523809523809523,0.47619047619047616,59.5,MODERATE,MODERATE,MODERATE,Medical procedure with inherent risks requiring hospital setting,MODERATE,consensus
pembrolizumab,trending,study,CEREBELLAR ATAXIA,5,15237,23,1394022,0.3028311479492822,15242,28,1409287,21.4043,21.4117,8.4603,54.1893,58.809,1.737467967572396e-14,6.309121743400502e-14,1,12.8795,5.9046,25.2275,2.7763,1.5117,4,1,Moderate,5,0.0,0.4,66.0,,,SEVERE,Disabling neurological condition affecting coordination and balance,SEVERE,llm_only
pembrolizumab,trending,study,CEREBRAL ARTERIOSCLEROSIS,4,15238,14,1394031,0.19467716653882425,15242,18,1409287,28.3825,28.3906,9.858,81.7635,56.7337,4.9901527033917665e-14,1.7908698874702811e-13,1,14.2688,5.9467,29.9839,2.6955,1.2817,4,1,Moderate,4,1.0,1.0,69.0,,,SEVERE,Cerebrovascular disease with stroke risk requiring urgent evaluation,SEVERE,llm_only
pembrolizumab,trending,study,CHOLANGITIS,80,15162,357,1393688,4.726328987637011,15242,437,1409287,20.5933,20.6973,16.2432,26.3729,1196.2744,3.9353444950435444e-262,8.41251178288294e-261,1,16.6212,13.7822,19.9036,3.9451,3.629,4,1,Strong,82,0.0975609756097561,0.5853658536585366,65.0,MODERATE,MODERATE,SEVERE,Bile duct infection potentially causing sepsis and liver failure,SEVERE,conservative
pembrolizumab,trending,study,CHOLANGITIS SCLEROSING,23,15219,192,1393853,2.325310600324845,15242,215,1409287,11.1646,11.1803,7.2832,17.1627,176.979,2.2134238477054416e-40,1.4036114253506133e-39,1,9.544,6.6968,13.2736,3.0562,2.4666,4,1,Moderate,25,0.52,0.76,68.0,FATAL,SEVERE,SEVERE,Progressive bile duct disease leading to liver failure,FATAL,conservative
pembrolizumab,trending,study,CHOLECYSTITIS,67,15175,627,1393418,7.5058863098857795,15242,694,1409287,9.8378,9.8771,7.6802,12.7024,468.9774,5.349160169665086e-104,5.995449278310032e-103,1,8.8272,7.1911,10.7444,3.0758,2.7303,4,1,Moderate,82,0.07317073170731707,0.7560975609756098,68.0,MODERATE,MODERATE,MODERATE,Gallbladder inflammation requiring medical treatment and possible surgery,MODERATE,consensus
pembrolizumab,trending,study,CHOLECYSTITIS ACUTE,38,15204,256,1393789,3.1797270534674626,15242,294,1409287,13.7271,13.7594,9.802,19.3145,374.563,1.8997717842994377e-83,1.8581985290727256e-82,1,11.6376,8.8499,15.0778,3.3872,2.9285,4,1,Strong,43,0.18181818181818182,0.8181818181818182,64.0,MODERATE,MODERATE,SEVERE,Acute gallbladder inflammation with perforation and sepsis risk,SEVERE,conservative
pembrolizumab,trending,study,CHRONIC MYOCARDITIS,4,15238,2,1394043,0.06489238884627475,15242,6,1409287,164.6187,164.667,35.085,772.8435,183.8279,7.074262614147822e-42,4.5825811839560993e-41,1,26.2543,10.9418,55.1699,2.9939,1.58,4,1,Strong,4,0.0,1.0,51.0,,,SEVERE,Heart muscle inflammation causing heart failure and arrhythmias,SEVERE,llm_only
pembrolizumab,trending,study,CHYLOTHORAX,8,15234,61,1393984,0.7462624717321596,15242,69,1409287,12.6401,12.6466,6.1717,25.9143,61.7932,3.814898847108323e-15,1.421671500627786e-14,1,9.6324,5.2268,16.5731,2.7699,1.7701,4,1,Moderate,8,0.125,0.5,62.5,,,SEVERE,Lymphatic fluid in pleural space requiring drainage intervention,SEVERE,llm_only
pembrolizumab,trending,study,COLITIS,284,14958,3030,1391015,35.84222943942575,15242,3314,1409287,8.5857,8.73,7.7227,9.8686,1734.0197,0.0,0.0,1,7.9051,7.163,8.7067,2.9687,2.8009,4,1,Moderate,303,0.17532467532467533,0.6103896103896104,65.0,MODERATE,MODERATE,MODERATE,Colon inflammation requiring treatment but usually not life-threatening,MODERATE,consensus
pembrolizumab,trending,study,CORTISOL ABNORMAL,9,15233,28,1394017,0.40016973121869426,15242,37,1409287,30.4849,30.5033,14.6345,63.5796,165.7455,6.287337977322164e-38,3.838503111154881e-37,1,18.4793,10.3971,30.8922,3.3997,2.4571,4,1,Strong,9,0.1111111111111111,0.3333333333333333,60.0,,,MODERATE,Adrenal dysfunction requiring hormone monitoring and replacement,MODERATE,llm_only
pembrolizumab,trending,study,CORTISOL DECREASED,49,15193,130,1393915,1.9359562672471966,15242,179,1409287,34.6898,34.7995,25.0791,48.2875,1132.3577,3.0634223997779222e-248,6.275761166211716e-247,1,24.214,19.0386,30.4429,4.3449,3.9409,4,1,Strong,54,0.037037037037037035,0.5925925925925926,63.0,MILD,MILD,MODERATE,Adrenal insufficiency requiring hormone replacement therapy,MODERATE,conservative
pembrolizumab,trending,study,CREATININE RENAL CLEARANCE ABNORMAL,6,15236,32,1394013,0.4109851293597401,15242,38,1409287,18.291,18.2983,7.8814,42.4834,63.7053,1.4449391731915071e-15,5.477474377942619e-15,1,12.0918,5.9471,22.4581,2.8349,1.6805,4,1,Moderate,6,0.0,0.0,69.0,,,MODERATE,Kidney function impairment requiring monitoring and intervention,MODERATE,llm_only
pembrolizumab,trending,study,CRYPTITIS,8,15234,12,1394033,0.21630796282091583,15242,20,1409287,62.1893,62.2234,26.0292,148.7467,247.9473,7.276870215760448e-56,5.518449135345327e-55,1,26.3185,14.2813,45.2828,3.5688,2.5691,4,1,Strong,8,0.0,0.875,62.0,,,MILD,Minor intestinal crypt inflammation usually self-limiting,MILD,llm_only
pembrolizumab,trending,study,CSF PROTEIN ABNORMAL,3,15239,0,1394045,0.03244619442313738,15242,3,1409287,640.1838,640.3306,33.0724,12397.7354,189.7112,3.675871443736598e-43,2.424825751123203e-42,1,25.0673,9.0872,58.1746,2.7166,1.0841,4,1,Strong,3,0.3333333333333333,0.6666666666666666,65.0,,,MODERATE,Cerebrospinal fluid abnormality indicating neurological condition,MODERATE,llm_only
pembrolizumab,trending,study,CUTANEOUS LUPUS ERYTHEMATOSUS,8,15234,84,1393961,0.9950166289762128,15242,92,1409287,9.1996,9.2042,4.5458,18.6364,42.9945,5.4893568375382635e-11,1.7434972729045948e-10,1,7.4232,4.0281,12.7722,2.5073,1.5076,4,1,Moderate,8,0.0,0.875,66.0,,,MODERATE,Autoimmune skin condition requiring immunosuppressive treatment,MODERATE,llm_only
pembrolizumab,trending,study,CYTOKINE STORM,12,15230,66,1393979,0.8436010550015717,15242,78,1409287,17.1908,17.204,9.3999,31.4874,136.0913,1.9055894162166609e-31,1.0503529106575392e-30,1,12.9121,7.8665,20.2348,3.2178,2.4015,4,1,Moderate,12,0.5,1.0,61.0,,,FATAL,Life-threatening hyperinflammatory response causing multi-organ failure,FATAL,llm_only
pembrolizumab,trending,study,CYTOMEGALOVIRUS GASTRITIS,6,15236,26,1394019,0.34609274051346534,15242,32,1409287,22.4323,22.4415,9.515,52.929,77.5913,1.2672485045561599e-18,5.2966606523670615e-18,1,13.8927,6.8328,25.8029,2.9416,1.7872,4,1,Moderate,6,0.0,0.5,60.0,,,MODERATE,Viral gastric infection requiring antiviral treatment,MODERATE,llm_only
pembrolizumab,trending,study,DERMATITIS PSORIASIFORM,19,15223,182,1393863,2.173895026350204,15242,201,1409287,9.7719,9.7831,6.1314,15.6097,123.9685,8.559346153177849e-29,4.525102356966784e-28,1,8.4155,5.6926,12.0791,2.8665,2.2177,4,1,Moderate,20,0.05,0.45,70.0,MILD,MILD,MILD,"Skin inflammation resembling psoriasis, usually manageable topically",MILD,consensus
pembrolizumab,trending,study,DERMATOSIS,5,15237,33,1394012,0.4109851293597401,15242,38,1409287,15.015,15.02,6.0952,37.0131,41.1288,1.425235341460454e-10,4.442565783292835e-10,1,10.0969,4.6289,19.7772,2.5939,1.3294,4,1,Moderate,5,0.0,1.0,45.0,,,MILD,General skin condition typically requiring only topical treatment,MILD,llm_only
pembrolizumab,trending,study,DIAPHRAGMATIC PARALYSIS,4,15238,24,1394021,0.3028311479492822,15242,28,1409287,16.7978,16.8025,6.1483,45.9193,34.1242,5.170547343086768e-09,1.4829005115794248e-08,1,10.3365,4.3078,21.7207,2.4868,1.0729,4,1,Moderate,4,0.0,0.75,77.5,,,SEVERE,Respiratory muscle paralysis causing breathing difficulty,SEVERE,llm_only
pembrolizumab,trending,study,DRUG ERUPTION,97,15145,1283,1392762,14.925249434643192,15242,1380,1409287,6.9473,6.9856,5.6821,8.588,451.1677,4.017752119036276e-100,4.409363374686389e-99,1,6.4634,5.4539,7.6151,2.6601,2.373,4,1,Moderate,107,0.07894736842105263,0.7105263157894737,66.5,MODERATE,MODERATE,MILD,"Skin reaction to medication, usually self-limiting",MODERATE,conservative
pembrolizumab,trending,study,DUODENAL PERFORATION,18,15224,38,1394007,0.6056622958985644,15242,56,1409287,43.9458,43.998,25.2656,76.6189,476.4219,1.2833256879493226e-105,1.4560810690194237e-104,1,25.9588,17.367,37.6128,4.0645,3.3981,4,1,Strong,22,0.5,1.0,73.0,,,FATAL,Bowel perforation causing peritonitis and potential death,FATAL,llm_only
pembrolizumab,trending,study,DUODENAL STENOSIS,4,15238,26,1394019,0.32446194423137376,15242,30,1409287,15.5301,15.5344,5.7179,42.2037,31.4198,2.078554244398201e-08,5.7607431613817105e-08,1,9.7965,4.0828,20.5861,2.4484,1.0346,4,1,Moderate,4,0.0,1.0,47.0,,,SEVERE,Bowel obstruction requiring surgical intervention,SEVERE,llm_only
pembrolizumab,trending,study,DUODENITIS,22,15220,137,1393908,1.719648304426281,15242,159,1409287,14.9653,14.986,9.5936,23.4093,230.0382,5.84794222556994e-52,4.240764396615369e-51,1,12.1863,8.481,17.0691,3.3415,2.7387,4,1,Strong,24,0.04,0.68,62.0,MODERATE,MODERATE,MODERATE,Duodenal inflammation requiring treatment and monitoring,MODERATE,consensus
pembrolizumab,trending,study,EASTERN COOPERATIVE ONCOLOGY GROUP PERFORMANCE STATUS WORSENED,55,15187,129,1393916,1.9900332579524256,15242,184,1409287,39.1949,39.3345,28.7098,53.8911,1400.8851,1.3492692767396978e-306,3.294987058263335e-305,1,26.4694,21.1005,32.8647,4.4783,4.097,4,1,Strong,56,0.21428571428571427,0.625,70.0,SEVERE,SEVERE,MODERATE,Functional decline requiring medical assessment and intervention,SEVERE,conservative
pembrolizumab,trending,study,ENANTHEMA,5,15237,17,1394028,0.2379387591030074,15242,22,1409287,28.7429,28.753,11.0286,74.9629,77.1798,1.560822815948302e-18,6.499756221128587e-18,1,15.4311,7.0743,30.2254,2.8979,1.6333,4,1,Moderate,5,0.0,0.2,58.0,,,MILD,"Mucous membrane rash, usually self-limiting",MILD,llm_only
pembrolizumab,trending,study,ENCEPHALITIS,85,15157,459,1393586,5.883576588728911,15242,544,1409287,17.0172,17.1075,13.5734,21.5618,1062.3692,4.987110332882228e-233,9.78189859175703e-232,1,14.2381,11.8734,16.9602,3.7435,3.4368,4,1,Strong,89,0.27472527472527475,0.7692307692307693,61.0,SEVERE,SEVERE,SEVERE,Life-threatening brain inflammation requiring urgent hospitalization and intervention,SEVERE,consensus
